date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-08-14,63.97083333333333,42.1875,728.75,33.475,18.554166666666667,101.20833333333333,0.60875,10.833333333333334,1.8083333333333333,137.41666666666666,76.95833333333333
2022-08-15,46.17083333333333,31.245833333333334,593.4583333333334,28.020833333333332,13.645833333333334,66.16666666666667,0.52625,4.416666666666667,0.9333333333333332,99.625,68.125
2022-08-16,60.270833333333336,41.733333333333334,1016.625,41.90833333333333,15.945833333333333,61.625,0.2579166666666667,1.5416666666666667,1.7249999999999999,100.58333333333333,68.41666666666667
2022-08-17,46.01666666666667,28.84583333333333,518.25,26.579166666666666,11.766666666666666,64.29166666666667,0.31416666666666665,14.375,1.7666666666666666,104.83333333333333,69.83333333333333
2022-08-18,58.4125,38.391666666666666,854.375,34.15,17.729166666666668,74.54166666666667,0.32708333333333334,10.0,2.029166666666667,91.58333333333333,64.70833333333333
2022-08-19,60.6625,39.40416666666666,1296.875,42.9625,20.962500000000002,57.25,0.3625,12.916666666666666,1.477083333333333,111.04166666666667,71.91666666666667
2022-08-20,70.2375,44.512499999999996,1275.2083333333333,47.18333333333334,20.304166666666667,82.04166666666667,0.5620833333333334,17.75,1.5458333333333334,130.08333333333334,76.29166666666667
2022-08-21,80.3875,49.0625,1149.6666666666667,40.99166666666667,21.6875,86.25,0.6045833333333334,27.291666666666668,1.8708333333333333,115.25,71.375
2022-08-22,121.73333333333333,76.94583333333334,2124.0,68.40416666666667,30.766666666666666,83.29166666666667,0.5725,31.375,1.875,160.0,97.0
2022-08-23,73.62083333333334,49.65416666666667,968.7916666666666,45.35833333333333,17.216666666666665,91.54166666666667,0.5575,8.375,1.8645833333333333,155.16666666666666,88.41666666666667
2022-08-24,48.333333333333336,28.954166666666666,469.25,21.95,13.479166666666666,79.20833333333333,0.3670833333333334,20.291666666666668,1.9208333333333334,113.70833333333333,72.79166666666667
2022-08-25,52.65,33.762499999999996,594.5416666666666,26.683333333333334,15.387500000000001,89.58333333333333,0.5404166666666667,11.75,1.7249999999999999,88.75,63.25
2022-08-26,81.71666666666667,51.63333333333333,1254.0833333333333,43.68333333333334,22.09583333333333,83.79166666666667,0.5133333333333333,20.041666666666668,1.70625,123.33333333333333,75.16666666666667
2022-08-27,114.875,74.54583333333333,2335.5,65.97500000000001,34.891666666666666,89.91666666666667,0.5366666666666667,20.25,1.6416666666666666,161.5,95.83333333333333
2022-08-28,77.39166666666667,49.9125,1254.0,54.725,20.695833333333333,74.58333333333333,0.5470833333333333,14.125,1.675,148.25,86.75
2022-08-29,58.199999999999996,37.766666666666666,790.4583333333334,35.604166666666664,14.683333333333332,96.20833333333333,0.6783333333333333,10.833333333333334,1.3729166666666666,124.5,74.04166666666667
2022-08-30,78.94166666666666,53.550000000000004,1441.7916666666667,53.4125,24.208333333333332,99.125,0.645,6.75,1.54375,116.95833333333333,70.58333333333333
2022-08-31,135.21666666666667,92.50416666666666,2881.0416666666665,90.79166666666667,37.05416666666667,95.79166666666667,0.63875,7.833333333333333,1.5166666666666666,172.20833333333334,110.375
2022-09-01,101.81666666666666,67.77916666666667,2157.2916666666665,74.60000000000001,24.854166666666668,82.91666666666667,0.48125,11.708333333333334,1.7625000000000002,161.66666666666666,96.5
2022-09-02,113.21249999999999,74.825,2017.5416666666667,70.25,25.34583333333333,132.41666666666666,0.6995833333333333,15.0,1.3416666666666668,182.0,99.08333333333333
2022-09-03,103.24166666666667,68.15416666666667,1617.4583333333333,51.775,22.816666666666666,105.375,0.5641666666666666,14.25,1.5208333333333333,163.875,97.58333333333333
2022-09-04,75.10000000000001,48.0875,975.8333333333334,40.141666666666666,16.683333333333334,95.0,0.54125,16.583333333333332,1.5604166666666666,152.625,87.875
2022-09-05,61.97083333333333,38.166666666666664,589.2083333333334,25.900000000000002,15.262500000000001,102.25,0.5979166666666667,19.875,1.5374999999999999,117.41666666666667,72.20833333333333
2022-09-06,92.02083333333333,54.99583333333334,1138.375,43.300000000000004,19.625,102.16666666666667,0.7174999999999999,35.625,1.4145833333333335,131.04166666666666,75.33333333333333
2022-09-07,123.54166666666667,77.07916666666667,2024.5,66.65833333333333,29.3,94.41666666666667,0.6254166666666666,35.833333333333336,1.4124999999999999,161.33333333333334,93.125
2022-09-08,144.04166666666666,94.83333333333333,2717.25,84.42083333333333,34.9,104.5,0.7575,24.291666666666668,1.4229166666666666,178.29166666666666,116.16666666666667
2022-09-09,103.64999999999999,69.06666666666666,1164.5416666666667,44.5875,19.958333333333332,110.08333333333333,0.9745833333333334,14.875,1.1333333333333333,167.58333333333334,99.91666666666667
2022-09-10,95.42916666666667,64.97500000000001,1123.7916666666667,38.454166666666666,14.545833333333334,91.83333333333333,1.0954166666666667,8.541666666666666,1.0083333333333333,156.125,93.66666666666667
2022-09-11,97.80416666666667,66.35833333333333,1199.625,43.512499999999996,18.1125,91.91666666666667,1.2133333333333334,9.791666666666666,0.9270833333333334,156.91666666666666,92.66666666666667
2022-09-12,97.23333333333333,67.02083333333333,1453.5833333333333,51.69166666666666,19.220833333333335,91.33333333333333,0.8320833333333333,5.333333333333333,1.3666666666666665,158.20833333333334,93.41666666666667
2022-09-13,114.58333333333333,78.9875,2276.5833333333335,65.32916666666667,27.166666666666668,97.08333333333333,0.7145833333333332,5.25,1.3729166666666668,167.25,100.75
2022-09-14,99.1125,68.47083333333333,1850.0833333333333,62.862500000000004,20.837500000000002,94.08333333333333,0.7166666666666667,4.416666666666667,1.2729166666666667,162.33333333333334,96.75
2022-09-15,103.21249999999999,70.83333333333333,1559.4583333333333,61.574999999999996,23.120833333333334,96.875,0.6933333333333334,6.75,1.34375,162.70833333333334,95.5
2022-09-16,106.82916666666667,71.87083333333332,993.9166666666666,41.583333333333336,18.941666666666666,107.41666666666667,1.06,13.833333333333334,1.18125,159.33333333333334,97.45833333333333
2022-09-17,113.94166666666666,76.8125,1456.5,42.608333333333334,25.025000000000002,110.625,0.9750000000000001,14.0,1.16875,162.70833333333334,95.33333333333333
2022-09-18,136.11666666666667,92.39999999999999,2458.3333333333335,65.24583333333334,32.05833333333333,88.66666666666667,0.6816666666666666,12.708333333333334,1.25625,171.375,114.04166666666667
2022-09-19,140.74583333333334,94.42916666666667,2796.2083333333335,89.25833333333333,33.074999999999996,96.5,0.6091666666666666,16.291666666666668,1.4312500000000001,175.91666666666666,113.0
2022-09-20,128.38750000000002,86.12083333333334,1737.9166666666667,66.6875,30.15833333333333,93.66666666666667,0.8554166666666667,15.791666666666666,0.9291666666666667,171.41666666666666,110.625
2022-09-21,116.94583333333333,79.11666666666666,1452.1666666666667,54.49583333333334,26.1875,90.29166666666667,0.9054166666666666,11.583333333333334,1.1020833333333333,171.5,115.25
2022-09-22,50.324999999999996,34.52916666666667,705.8333333333334,31.650000000000002,13.591666666666667,63.583333333333336,0.41791666666666666,3.0,1.5916666666666668,128.5,79.75
2022-09-23,45.49583333333334,31.420833333333334,731.7916666666666,34.11666666666667,16.0125,72.58333333333333,0.2733333333333334,1.5,1.6020833333333335,96.33333333333333,66.25
2022-09-24,29.758333333333336,20.833333333333332,570.4166666666666,29.066666666666666,9.308333333333334,68.20833333333333,0.3841666666666667,0.0,0.4604166666666667,76.70833333333333,53.458333333333336
2022-09-25,33.579166666666666,23.45,675.5833333333334,27.641666666666666,9.508333333333333,80.08333333333333,0.35874999999999996,0.25,1.5125,70.875,47.791666666666664
2022-09-26,71.64999999999999,48.5625,1458.3333333333333,45.333333333333336,23.825,78.125,0.6104166666666667,6.583333333333333,1.2895833333333333,93.08333333333333,64.375
2022-09-27,139.51666666666668,95.7375,3322.8333333333335,99.15833333333335,41.891666666666666,91.41666666666667,0.5345833333333333,7.541666666666667,1.2666666666666666,168.66666666666666,105.91666666666667
2022-09-28,129.48333333333332,88.21666666666665,2400.9166666666665,95.53333333333335,31.395833333333332,86.41666666666667,0.64125,10.166666666666666,1.2750000000000001,170.70833333333334,109.79166666666667
2022-09-29,144.27083333333334,96.77916666666665,2249.625,77.80416666666666,30.316666666666666,78.29166666666667,0.8525,16.458333333333332,1.05625,169.5,113.95833333333333
2022-09-30,126.30833333333334,84.14583333333333,2080.375,77.1375,26.058333333333334,73.95833333333333,0.6304166666666666,16.291666666666668,1.2541666666666667,169.875,114.58333333333333
2022-10-01,115.24583333333334,77.26666666666667,1647.0416666666667,66.21249999999999,24.304166666666664,75.04166666666667,0.5575,12.958333333333334,1.2708333333333333,162.58333333333334,103.625
2022-10-02,109.7625,74.28750000000001,1540.625,55.09166666666667,26.079166666666666,83.91666666666667,0.4879166666666667,9.375,1.3291666666666666,159.66666666666666,99.25
