pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,year,month,day,day_of_week,aqi_lag1,aqi_lag2,aqi_lag3,aqi_rolling_mean,day1_target,day2_target,day3_target
55.3625,49.47916666666666,926.4166666666666,28.7125,15.1,118.91666666666669,0.7491666666666666,11.208333333333334,1.0416666666666667,2025,10,3,4,154.125,142.20833333333334,160.75,149.99999999999997,146.625,153.04166666666666,116.25
64.97916666666667,58.74166666666667,1333.0416666666667,38.41666666666666,17.3125,97.91666666666669,0.7254166666666667,12.0,1.0895833333333331,2025,10,4,5,153.66666666666666,154.125,142.20833333333334,151.4722222222222,153.04166666666666,116.25,104.25
63.625,56.6875,618.0416666666666,41.2375,14.6,93.08333333333331,0.6933333333333334,12.75,1.09375,2025,10,5,6,146.625,153.66666666666666,154.125,151.1111111111111,116.25,104.25,105.16666666666669
45.93333333333334,35.1625,370.4166666666667,29.9625,10.925,77.58333333333333,0.6683333333333333,20.33333333333333,0.6145833333333334,2025,10,6,0,153.04166666666666,146.625,153.66666666666666,138.63888888888889,104.25,105.16666666666669,137.16666666666666
44.7875,34.800000000000004,658.7916666666666,35.275,8.891666666666667,65.5,0.4937499999999999,18.291666666666668,1.0833333333333333,2025,10,7,1,116.25,153.04166666666666,146.625,124.51388888888887,105.16666666666669,137.16666666666666,140.33333333333334
49.84166666666667,41.2875,972.125,49.88333333333333,11.558333333333332,66.70833333333333,0.3483333333333333,15.416666666666666,1.2395833333333333,2025,10,8,2,104.25,116.25,153.04166666666666,108.55555555555554,137.16666666666666,140.33333333333334,147.91666666666666
59.56666666666666,53.05833333333334,1688.3333333333333,56.35833333333333,15.004166666666668,78.45833333333333,0.2704166666666667,12.208333333333334,1.2666666666666666,2025,10,9,3,105.16666666666669,104.25,116.25,115.52777777777776,140.33333333333334,147.91666666666666,130.125
63.67916666666667,56.66666666666666,1473.7916666666667,60.22916666666666,14.895833333333334,75.08333333333333,0.2579166666666667,13.125,1.3041666666666667,2025,10,10,4,137.16666666666666,105.16666666666669,104.25,127.55555555555554,147.91666666666666,130.125,155.45833333333334
52.29583333333333,48.1,1084.625,59.49583333333334,14.3625,72.5,0.23,7.958333333333333,1.3916666666666666,2025,10,11,5,140.33333333333334,137.16666666666666,105.16666666666669,141.80555555555554,130.125,155.45833333333334,159.0
60.083333333333336,54.24583333333333,1161.4166666666667,47.69166666666666,15.620833333333332,83.25,0.2170833333333333,11.208333333333334,1.3833333333333335,2025,10,12,6,147.91666666666666,140.33333333333334,137.16666666666666,139.45833333333334,155.45833333333334,159.0,159.625
69.82083333333334,65.97083333333333,1287.125,76.29166666666667,19.875,79.625,0.2320833333333333,7.166666666666667,1.3229166666666667,2025,10,13,0,130.125,147.91666666666666,140.33333333333334,144.49999999999997,159.0,159.625,164.66666666666666
